province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
新疆维吾尔自治区,67.03041208791234,48.391774891774894,39.03420922215044,0.7822555875497043,2.1981609077197337,3.741944330179624,47.050140088669714
内蒙古自治区,60.59445577254479,47.36222005689128,34.092211372774344,2.054930116791112,3.201299540493974,4.398573616695386,35.389620269321604
天津市,90.10669811320754,65.24737196765501,90.10669811320754,4.648301886792453,32.01933962264151,9.575471698113208,44.606320754717
辽宁省,54.22327684551404,44.31626738794438,47.96741885625968,8.325734157650695,16.314586553323025,13.52550231839258,47.18543276661512
北京市,89.99517361111108,79.67343749999999,78.9423611111111,3.410138888888889,21.57430555555556,6.229166666666667,39.65150462962963
Gorno-Badakhshan,54.31666666666666,11.278571428571428,7.970000000000001,0.2324999999999999,0.45625,3.1875,54.31666666666666
吉林省,43.86629243890433,37.33688904379201,35.21600459242257,7.152812858783006,9.47360792192881,9.822043628013777,38.80842709529272
Osh,51.458333333333336,8.514285714285714,6.84,0.2,0.3875,3.0,51.458333333333336
Naryn,69.12083333333334,69.12083333333334,49.04,0.1866666666666666,0.4916666666666667,3.0,46.375
Issyk Kul,65.05833333333332,63.477083333333326,48.10999999999999,0.2266666666666666,0.6729166666666666,3.0,47.72666666666667
Almaty Region,52.748333333333335,34.386607142857144,25.965,1.97,1.534375,3.375,49.38583333333334
黑龙江省,31.887373979350823,21.08009987178622,18.726069910250377,3.0795323571091133,5.16268894662258,5.911785545583372,31.54064005668401
Dornod,30.775,7.290476190476191,5.633333333333334,0.64,0.4333333333333333,3.9166666666666665,30.775
Primorsky Krai,30.35,26.3,22.6,3.54,2.475,5.0,30.35
East Kazakhstan region,45.623333333333335,9.73809523809524,7.28,1.0633333333333332,0.7458333333333332,3.25,45.623333333333335
Bayan Olgii,39.12,4.785714285714286,3.53,0.76,0.525,3.75,39.12
Zabaykalsky Krai,31.475000000000005,12.77619047619048,9.773333333333332,1.3166666666666669,1.3666666666666665,4.0,31.475000000000005
