province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
Gorno-Badakhshan,40.183214285714286,24.22142857142857,17.075,0.2525,0.2812499999999999,2.75,40.12125
吉林省,33.0138773167131,27.300328030178783,24.090137772675064,4.778277841561422,9.002324913892073,8.107634902411021,32.32987944890929
Osh,37.635,20.757142857142856,14.71,0.37,0.3625,2.75,37.635
Naryn,45.50476190476192,45.50476190476192,31.956666666666667,0.2433333333333333,0.4083333333333334,2.5,38.32
Issyk Kul,39.74797619047619,36.65238095238095,25.788333333333338,0.2933333333333333,0.4166666666666667,2.5,35.945
Almaty Region,41.83625,18.185714285714283,13.1175,1.8975,1.040625,3.25,41.83625
黑龙江省,31.105527363519776,25.49468081516974,19.290552668871065,2.8876476145488903,4.401487954652808,4.7763344355219655,27.75767595654225
Dornod,30.69333333333333,3.895238095238096,2.9333333333333336,0.8266666666666667,1.025,4.75,30.69333333333333
Primorsky Krai,45.142857142857146,45.142857142857146,33.33,5.45,4.0375,5.75,38.24
East Kazakhstan region,45.14166666666667,12.81904761904762,9.716666666666669,1.4466666666666663,1.4750000000000003,9.083333333333334,45.14166666666667
Bayan Olgii,46.665,8.4,5.96,0.4,0.6625000000000001,3.0,46.665
Zabaykalsky Krai,30.38,5.68095238095238,4.079999999999999,1.6366666666666667,0.8375,4.833333333333333,30.38
