province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
湖北省,57.34073449305916,57.21226497979263,49.33311193111927,12.833739237392368,28.682564575645756,24.69372693726937,12.481814268142688
Central,43.335,6.542857142857143,5.09,0.46,0.775,2.75,43.335
安徽省,48.22224025974025,41.5690659786642,35.137832792207746,12.405438311688302,41.14813311688317,22.7463474025974,11.164480519480508
Mid-Western,45.9525,6.857142857142858,5.245,0.615,0.40625,4.125,45.9525
江苏省,44.77662536443149,39.37921525753156,33.530748299319725,7.989954648526072,31.36349206349206,18.96088435374149,19.65874149659863
陕西省,37.55619258089979,27.391738358326783,33.07237569060773,10.049370165745849,16.77955801104971,14.908563535911602,24.09871823204419
河南省,81.04802364532027,79.90460098522175,61.40251034482758,19.063855172413792,47.07298275862068,34.84551724137931,8.218813793103447
上海市,55.776250000000005,25.226785714285715,24.05875,9.07125,55.59322916666667,20.479166666666668,13.173958333333331
青海省,39.76764869235095,2.0516193288338984,2.001991469816266,0.5328674540682358,0.8770997375328059,4.419045275590551,39.42157972440942
甘肃省,35.12836532578769,15.699395839706304,19.492965738758045,4.009245182012843,6.391106798715208,8.734073875802999,29.40583779443254
Uttarakhand,37.6575,5.892857142857143,4.35,0.41,2.28125,3.75,37.6575
Himachal Pradesh,37.05,5.685714285714286,4.23,0.55,1.4,3.75,37.05
山西省,65.72264368410161,64.11742040520971,55.70354558610708,38.79572358900143,31.242004341534024,28.09804630969609,20.946671490593346
山东省,93.61766925697248,93.51160315094734,68.23936661698953,21.744023845007465,50.96000372578246,35.639716840536515,9.720782414307005
宁夏回族自治区,34.291982378854605,16.4291378225299,31.59539647577091,14.08107929515419,10.71310572687225,10.317180616740089,26.80493392070483
河北省,98.85335799828933,96.4375000000001,68.74123952095805,21.331766467065894,48.24827245508984,34.461676646706586,15.695275449101796
新疆维吾尔自治区,34.62996465952348,11.777573798750277,10.785687645687618,2.238674756615942,4.575286233374472,8.462909639380227,30.0149723479136
内蒙古自治区,25.686966029375533,6.304125981236839,7.083833046142068,3.864678345778294,3.62725684472525,6.79441891633161,25.05330652881484
天津市,129.42115902964957,129.42115902964957,84.95047169811322,29.829716981132066,78.9979716981132,51.33490566037736,8.018962264150943
辽宁省,43.38421340251711,35.97415544270254,41.34296754250389,18.27,20.288581916537822,18.56530139103555,22.28382534775887
北京市,67.86314484126986,67.49126984126987,54.53708333333336,17.81222222222223,48.90711805555554,25.02430555555556,14.929861111111109
Gorno-Badakhshan,33.643750000000004,0.1607142857142856,0.145,0.06,0.35,3.5000000000000004,33.643750000000004
吉林省,55.16746514679348,54.58354928653435,43.26249138920777,15.781044776119426,24.716934557979343,24.25172215843857,20.113639494833524
Osh,34.185,0.1,0.1,0.04,0.2625,3.5000000000000004,34.185
Naryn,39.28833333333333,0.5190476190476191,0.44,0.1466666666666666,0.525,3.75,39.28833333333333
Issyk Kul,38.05416666666667,0.6166666666666667,0.6316666666666667,0.1866666666666666,0.55625,3.8333333333333335,38.05416666666667
Almaty Region,33.55875,6.578571428571428,5.66,3.832500000000001,3.684375,8.0625,33.55875
黑龙江省,34.85649807679336,27.00060564140638,23.197194142654645,6.132763344355222,11.49416627302787,10.909541804440243,21.856048653755348
Dornod,22.635,1.3476190476190475,1.163333333333333,1.086666666666667,1.2083333333333333,5.166666666666667,22.635
Primorsky Krai,36.01428571428572,36.01428571428572,29.83,7.8,11.65,9.25,18.2
East Kazakhstan region,32.72833333333333,3.904761904761905,3.18,1.96,1.8833333333333333,5.083333333333333,32.72833333333333
Bayan Olgii,29.84,1.585714285714286,1.17,1.84,3.3375,13.5,29.84
Zabaykalsky Krai,23.56,0.9238095238095236,0.7733333333333333,1.5333333333333332,0.9291666666666666,4.916666666666667,23.56
