province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
甘肃省,60.39461436983786,45.58541985316608,46.83878976751308,3.09645074946466,4.054349571734472,4.676927194860814,46.24293361884375
Uttarakhand,50.03083333333333,12.292857142857144,9.125,0.83,1.6375,3.875,50.03083333333333
Himachal Pradesh,50.90833333333334,13.357142857142858,9.8,1.02,0.7374999999999999,3.75,50.90833333333334
山西省,55.37929019364622,47.96677175935494,46.23272793053544,11.24602026049205,17.06098046309696,18.074529667149054,49.35078871201159
山东省,55.97574515648285,45.13893442622948,50.350312965722765,8.362742175856932,21.211661698956792,18.124441132637852,39.642617983109766
宁夏回族自治区,46.190102790014656,28.2563247325362,40.48740088105723,5.656255506607932,8.506552863436124,5.639867841409692,44.059309838472814
河北省,57.89826404334192,53.467852865697175,48.65020359281438,10.192191616766468,17.352889221556904,18.117664670658684,48.525784431137694
新疆维吾尔自治区,51.5060938571232,35.448380051321294,27.68724598930488,0.9883107088989446,1.8543209241738712,3.640545728781023,42.04188605512125
内蒙古自治区,43.50753505556911,28.558018106725687,24.581728891441685,5.545808922075446,4.138737315718927,6.36765269002489,41.4009745357073
天津市,44.26694070080861,42.43332210242587,41.53245283018867,8.66358490566038,28.38372641509433,24.22641509433962,39.22283018867925
辽宁省,47.80762548759841,43.433909251490405,43.70520092735704,9.305842349304482,24.069377897990723,14.250772797527048,38.94717671303452
北京市,46.86766203703703,32.63055555555556,39.82097222222222,6.233472222222223,17.450520833333336,15.87847222222222,46.55446759259259
Gorno-Badakhshan,50.55,2.692857142857143,2.0325,0.22,0.2749999999999999,2.9375,50.55
吉林省,42.63536862391339,25.66718058061341,27.998536165327195,5.1633983926521125,13.526492537313423,10.217566016073478,41.99434175277459
Osh,51.16666666666667,1.2857142857142858,1.03,0.26,0.325,3.0,51.16666666666667
Naryn,47.89666666666667,3.019047619047619,2.283333333333333,0.4233333333333333,0.3125,3.0,47.89666666666667
Issyk Kul,45.810833333333335,4.730952380952381,4.666666666666667,0.475,0.38125,3.0,45.810833333333335
Almaty Region,41.74125,11.125000000000002,10.7725,1.7025,1.490625,4.0,41.74125
黑龙江省,34.76568763074429,14.291225791213988,15.293523854511095,2.230500708549832,6.147892064241841,6.227208313651394,34.51759093056211
Dornod,37.00666666666667,7.480952380952381,5.673333333333333,0.9733333333333332,0.9083333333333332,3.9166666666666665,37.00666666666667
Primorsky Krai,36.855,25.8,21.52,4.11,6.275,5.75,36.855
East Kazakhstan region,33.38333333333333,10.990476190476192,8.340000000000002,1.9733333333333332,1.5333333333333334,3.75,33.38333333333333
Bayan Olgii,35.575,10.114285714285714,7.86,1.96,0.7374999999999999,3.25,35.575
Zabaykalsky Krai,34.413333333333334,12.728571428571431,10.043333333333337,1.5033333333333332,0.9833333333333334,4.583333333333333,34.413333333333334
