province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
宁夏回族自治区,43.84372404027691,32.29418659534298,31.73696035242291,8.353568281938326,7.364702643171804,7.181718061674009,39.039654919236405
河北省,164.96719951007074,164.3579717707442,117.72563815226698,31.54962874251496,34.45187125748497,27.566347305389225,69.3554525494465
新疆维吾尔自治区,43.40812508792456,22.761130291277343,16.122039627039676,1.397730700671879,1.325635883724123,3.1242287124640065,38.68809144509682
内蒙古自治区,41.32533911362757,32.992173012226225,25.045268045184727,5.158794753972827,3.3713646371816868,7.306193758376412,36.62690503542026
天津市,214.24161725067395,214.24161725067395,132.72773584905664,29.78556603773585,63.92216981132075,48.77358490566038,38.69154088050315
辽宁省,75.63194027379113,75.56641366747625,63.14023956723344,20.65129829984545,22.77948222565685,13.33887171561051,40.72894126738791
北京市,188.96402777777777,188.96402777777777,115.75819444444444,24.24694444444445,47.066493055555554,41.0,39.88217592592592
Gorno-Badakhshan,44.7825,3.2571428571428576,2.4400000000000004,0.4975,0.359375,3.0,44.7825
吉林省,68.2459392597452,68.23832827620139,54.74788174512056,13.22559127439724,13.939279563719866,10.132893226176808,46.70402602372749
Osh,45.405,3.6571428571428575,2.78,0.63,0.4625,3.0,45.405
Naryn,49.17666666666667,5.652380952380952,4.1,0.6433333333333334,0.4541666666666666,2.75,49.17666666666667
Issyk Kul,61.9385101010101,4.883333333333333,3.5966666666666662,0.7383333333333333,0.5229166666666667,2.75,61.9385101010101
Almaty Region,51.69458333333333,11.139285714285714,8.204999999999998,2.0625,1.321875,3.1875,51.69458333333333
黑龙江省,51.41944007692839,48.28603060260488,36.89678318375059,8.703675011809146,5.528253424657528,7.455361360415683,41.31674854353643
Dornod,37.180952380952384,32.93809523809524,23.96666666666667,1.8433333333333333,0.9166666666666666,4.0,32.82333333333333
Primorsky Krai,49.11428571428572,49.11428571428572,36.28,6.64,2.375,5.5,40.695
East Kazakhstan region,39.33166666666667,7.728571428571428,5.833333333333333,2.1133333333333333,1.1583333333333334,3.5000000000000004,39.33166666666667
Bayan Olgii,36.565,7.1,5.22,3.46,0.5750000000000001,3.5000000000000004,36.565
Zabaykalsky Krai,37.21428571428572,32.333333333333336,23.97,2.15,0.9458333333333334,4.75,31.11
