province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
陕西省,75.13384415032486,74.16210734017366,66.7557071823205,32.752370590735225,35.424972375690615,43.27817679558011,23.14822651933703
河南省,71.36982413793096,69.18004433497532,69.43056551724139,28.956710344827577,42.45994827586205,25.419310344827583,23.090434482758614
上海市,47.46208333333332,35.82715773809523,37.54958333333333,14.258749999999996,40.779166666666654,16.65625,28.207708333333333
青海省,34.44051509186351,3.2701748218972693,2.7573605643044647,0.6781003937007857,1.3195300196850333,3.671751968503937,33.562317913385854
甘肃省,57.005736654940286,43.70486482869396,39.06764453961466,12.874258565310488,14.808137044967896,19.03693790149893,28.91615631691646
Uttarakhand,29.735,7.200000000000001,5.535,0.56,2.3687500000000004,2.375,29.735
Himachal Pradesh,34.54,5.171428571428572,3.92,0.47,1.825,2.75,34.54
山西省,77.63307163531108,75.28981290055819,68.50787988422562,66.13668039630416,44.60410636758322,48.45014471780029,19.529876989869766
山东省,83.64149031296571,81.38363849265494,80.40285394932934,50.83305514157971,55.22160953800304,34.482488822652755,17.213569299552926
宁夏回族自治区,86.83748559810232,86.29245594713653,73.26605726872243,31.89467468654693,32.44933920704844,29.285242290748897,21.061541850220262
河北省,86.49131308810938,84.55997604790416,76.29131736526939,42.30960479041914,49.97300898203595,36.14820359281437,17.563395209580857
新疆维吾尔自治区,39.10999172396221,17.020395927601882,19.463461342578988,2.984952694364458,4.540211504182079,9.933326477444124,29.601609077197335
内蒙古自治区,36.43789196874348,24.46238922622464,23.436460846256967,13.565063918467132,12.711619280107255,10.968887612483249,25.526425426000294
天津市,110.67587601078166,110.67587601078166,92.8429245283019,57.9945283018868,81.96674528301885,43.25,11.358773584905656
辽宁省,62.41426244543706,58.5216935305807,61.18984544049456,47.8512959220069,41.63833075734159,33.3531684698609,17.670672333848525
北京市,110.7708035714286,110.76790674603176,74.46055555555556,45.309166666666655,70.22670138888888,39.07291666666666,13.13291666666667
Gorno-Badakhshan,32.36875,1.1428571428571428,0.885,0.2125,0.790625,3.625,32.36875
吉林省,43.98906552402821,42.24729170083645,39.88439150401843,16.106016073478756,20.62837256027556,18.140642939150403,24.332382319173355
Osh,32.365,0.2571428571428571,0.23,0.05,0.1875,3.5000000000000004,32.365
Naryn,30.95833333333333,0.2761904761904761,0.23,0.0933333333333333,0.2791666666666666,3.6666666666666665,30.95833333333333
Issyk Kul,30.796666666666663,0.2904761904761905,0.2783333333333333,0.1416666666666666,0.2770833333333333,3.5000000000000004,30.796666666666663
Almaty Region,36.32875,13.575,14.6375,3.7775,2.88125,7.0625,31.73875
黑龙江省,33.61867146905998,19.91279269856264,18.892987718469527,7.408592347661793,10.793605337742106,9.60899858290033,26.08955125177134
Dornod,27.491666666666664,2.952380952380953,2.546666666666667,0.7366666666666667,0.7708333333333334,4.5,27.491666666666664
Primorsky Krai,27.495,17.385714285714286,16.2,4.17,7.7,7.5,27.495
East Kazakhstan region,39.086666666666666,9.285714285714286,9.41,2.0066666666666664,1.5458333333333334,8.166666666666666,39.086666666666666
Bayan Olgii,40.125,2.942857142857143,2.35,1.07,0.4499999999999999,5.25,40.125
Zabaykalsky Krai,27.69666666666667,3.214285714285714,2.7266666666666666,2.1666666666666665,2.129166666666667,4.583333333333333,27.69666666666667
