province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
河南省,77.81736896551729,76.59774137931036,69.09933793103446,13.672068965517244,49.66301724137933,18.661379310344827,20.387110344827587
上海市,54.46295138888888,20.577380952380956,24.725416666666675,5.227083333333335,43.175,10.1875,33.86618055555556
青海省,43.26162729658792,12.16380120453692,9.149122375328082,0.6467322834645698,0.9203083989501316,3.434055118110236,42.33716863517059
甘肃省,66.62999483787098,56.72928036096663,55.003063245640966,4.548126338329762,6.295543361884364,7.039079229122056,28.817135974304023
Uttarakhand,43.385000000000005,7.592857142857143,5.805,0.865,2.10625,3.75,43.385000000000005
Himachal Pradesh,49.215,7.857142857142858,5.99,1.21,1.05,3.75,49.215
山西省,81.96078509406654,81.66895803183789,71.93285817655573,19.037843704775675,45.22004341534007,23.34370477568741,21.571505065123027
山东省,68.6318827620467,60.57102405790928,66.4687555886736,13.306721311475425,54.625167660208646,18.33830104321908,25.78121212121212
宁夏回族自治区,83.85887665198238,75.12164096916301,80.1698898678414,10.02453744493392,19.31238986784141,13.19933920704846,19.619977973568275
河北省,104.35839649272867,104.34991445680052,86.00377245508983,19.91405988023952,67.91736826347308,26.339221556886223,20.119850299401197
新疆维吾尔自治区,40.03885253635262,18.524475524475584,16.383903057726567,1.863980529274653,2.758595571095571,4.876251199780612,34.93022807258104
内蒙古自治区,84.06820751620606,83.43674331938418,61.49766130576329,13.89383878996746,10.16032452613445,9.704528049013977,24.46585487267852
天津市,136.39929245283017,136.39929245283017,91.17028301886792,17.94867924528302,95.12476415094336,33.33962264150944,13.864433962264147
辽宁省,104.13273294325474,104.09715720909708,80.31057959814527,19.16326893353941,48.510278207109785,33.9629057187017,39.42134724368887
北京市,127.66016865079364,127.66016865079364,90.12381944444444,9.68527777777778,78.99288194444443,26.944444444444443,16.764791666666667
Gorno-Badakhshan,40.49125,1.125,0.8325,0.2025,0.6156249999999999,3.3125,40.49125
吉林省,60.768801049696506,56.3964695752008,56.9170493685419,13.307026406429395,31.144847876004597,19.49655568312285,28.54057979334095
Osh,39.545,0.1428571428571428,0.12,0.05,0.275,3.25,39.545
Naryn,41.01833333333333,0.1904761904761904,0.1733333333333333,0.0666666666666666,0.2416666666666666,3.5000000000000004,41.01833333333333
Issyk Kul,40.3775,0.2928571428571428,0.4983333333333333,0.13,0.4187499999999999,3.5,40.3775
Almaty Region,36.275,1.4642857142857144,1.375,1.3175,1.30625,4.625,36.275
黑龙江省,51.789226499763785,45.92804085970708,48.79546055739254,11.76463391591876,22.77785191308453,13.101204534718942,22.06757675956544
Dornod,69.94999999999999,69.94999999999999,52.26833333333334,14.216666666666669,2.908333333333333,7.666666666666667,20.23
Primorsky Krai,42.32,36.84285714285714,42.32,15.24,21.625,10.75,14.92
East Kazakhstan region,26.625,2.271428571428572,2.043333333333333,1.1866666666666668,1.3208333333333335,5.0,26.625
Bayan Olgii,30.33,3.942857142857143,2.95,7.47,1.1,6.5,30.33
Zabaykalsky Krai,61.725,61.725,48.171666666666674,14.596666666666666,2.9166666666666665,8.166666666666666,18.496666666666663
