province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
安徽省,59.72380275974017,57.86636421614101,55.4956412337662,16.934740259740273,38.43721590909093,19.13758116883117,15.57491071428572
Mid-Western,34.3,1.3285714285714287,1.06,0.1649999999999999,0.525,2.5,34.3
江苏省,62.03839002267571,58.30894881762228,60.207176870748285,21.09641723356009,41.30742630385488,21.738662131519277,17.71665532879819
陕西省,122.47448776637712,121.8874451460141,89.90894475138134,31.036298342541443,48.10835635359113,43.08232044198895,14.44870165745856
河南省,122.4828620689658,120.3118275862072,100.21773103448274,36.37751034482761,58.59281034482763,39.02310344827586,9.085620689655158
上海市,49.797232142857126,47.183705357142856,48.67437499999999,17.6375,40.14739583333333,16.28125,24.55354166666667
青海省,32.13457630296208,1.954248687664052,1.9514960629921272,0.5694340551181044,1.1158489173228336,3.768372703412073,31.661077755905477
甘肃省,42.70123145457329,27.78813379473846,27.6458458244111,12.698667023554655,15.322303265524637,17.470824411134902,25.412363490364005
Uttarakhand,27.137500000000003,2.4857142857142858,1.915,0.135,1.6875,2.375,27.137500000000003
Himachal Pradesh,32.42,3.157142857142857,2.46,0.23,3.2125,2.75,32.42
山西省,104.32390928897443,104.08153504238172,84.74129522431251,61.41952076143824,49.05171852387847,52.20911722141823,10.47861070911722
山东省,117.4965158611878,117.4696641473279,96.64557377049177,50.29700447093889,62.076825633383045,38.706035767511175,11.004135618479896
宁夏回族自治区,54.41746671830367,48.41854940213969,49.48980176211453,34.33722636394442,33.904129955947134,24.30286343612335,19.152026431718063
河北省,103.45586099230108,102.56691103507268,79.6735508982036,34.83350898203588,53.74154191616764,39.37994011976048,10.3105389221557
新疆维吾尔自治区,38.28722121016247,21.39977169888938,15.648981704569914,3.454354860825452,5.706457219251343,11.070910462086932,26.890434663375824
内蒙古自治区,31.436894299937094,20.595982741172325,18.68926766226312,10.940443231859076,11.86867939881292,10.600660539919586,20.03427819260961
天津市,134.6353099730458,134.6353099730458,101.97556603773585,40.73075471698113,78.44504716981135,43.943396226415096,4.929056603773583
辽宁省,80.29342790903074,80.2501517995143,66.86445904173098,47.80091249554156,47.8008500772798,37.48531684698609,12.35066460587327
北京市,113.12466765873012,113.1063343253968,83.6742361111111,25.09659722222223,69.4645138888889,41.170138888888886,6.296319444444445
Gorno-Badakhshan,33.29,0.8928571428571428,0.7025,0.2475,0.8031250000000001,3.5625,33.29
吉林省,62.167831310480445,61.94094841725424,48.72621125143514,29.08266802084253,30.12056544202069,19.78243398392652,18.026303099885197
Osh,33.07,0.1571428571428571,0.11,0.04,0.2125,3.5000000000000004,33.07
Naryn,33.75666666666667,0.2047619047619047,0.17,0.07,0.4833333333333333,3.8333333333333335,33.75666666666667
Issyk Kul,32.365833333333335,0.2642857142857143,0.2333333333333333,0.1416666666666667,0.5354166666666665,3.875,32.365833333333335
Almaty Region,28.67,6.167857142857143,6.3775,2.4525,4.328125,8.0625,28.67
黑龙江省,33.24679111276061,22.664525271610927,19.465838450637644,8.653925366084113,12.5029109589041,11.898795465281058,22.741591875295278
Dornod,19.118333333333336,3.604761904761905,3.033333333333333,1.1466666666666667,0.9541666666666666,5.333333333333333,19.118333333333336
Primorsky Krai,25.045,19.742857142857144,15.86,7.79,9.7875,11.0,25.045
East Kazakhstan region,26.988333333333333,3.523809523809524,3.0700000000000003,1.1899999999999995,1.825,6.666666666666667,26.988333333333333
Bayan Olgii,27.445,4.614285714285715,3.56,3.38,2.4125,6.75,27.445
Zabaykalsky Krai,25.35,2.3523809523809525,1.94,2.1,1.6708333333333334,5.0,25.35
