province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
Central,41.97,4.6000000000000005,3.56,0.38,0.55,3.0,41.97
安徽省,112.07077922077912,112.07077922077912,83.09804383116882,11.959058441558447,48.16631493506493,21.279626623376625,24.280365259740226
Mid-Western,39.08,1.1285714285714286,0.885,0.185,0.51875,2.625,39.08
江苏省,69.67189099449303,68.98847991577583,64.44894557823129,11.466213151927452,43.82596371882089,17.390589569160998,23.073820861678023
陕西省,50.04233385951064,44.25980662983427,47.451729281767925,12.788110497237575,36.633085635359095,18.7914364640884,19.743889502762435
河南省,75.20097931034476,72.58069211822654,68.99248965517242,13.040579310344816,48.78286206896556,19.85551724137931,18.245337931034488
上海市,49.25684523809523,45.231398809523824,46.48145833333333,8.13125,44.470312499999984,14.8125,28.144375
青海省,38.12209235564305,1.0893718363329563,1.0376115485564283,0.2735072178477697,0.9068077427821531,3.362778871391076,38.037573818897634
甘肃省,39.58715337259098,18.993288276231198,21.595805674518207,5.711282119914363,13.633823608137073,10.391461456102784,29.397454496788004
Uttarakhand,29.32,4.1,3.155,0.28,2.26875,2.125,29.32
Himachal Pradesh,37.525,3.5857142857142854,2.74,0.34,3.15,2.75,37.525
山西省,61.6392185238783,51.476808972503534,60.3569319826337,27.74117945007236,46.6021707670044,24.03509406657019,17.47562228654124
山东省,79.30352086438151,77.06116670215033,74.8178614008941,14.44712369597615,56.260432190760014,22.514157973174367,14.882839046199702
宁夏回族自治区,56.320884203901805,47.88788546255506,55.73689427312775,18.080770925110134,44.07473568281941,20.015418502202643,20.141960352422903
河北省,57.189982891360174,48.32759623609922,48.26548502994015,11.288479041916162,39.35612275449099,16.539520958083834,17.78543113772453
新疆维吾尔自治区,35.15264505102753,14.490080997433909,13.926844919786094,1.729385026737963,3.624153297682705,6.770156314273962,29.69435554641442
内蒙古自治区,29.358427627800065,9.749056713437774,10.337780968791913,5.19247271682942,7.239361956729839,6.461755695960176,26.433617652690003
天津市,72.56009433962264,66.52203504043128,61.571792452830174,11.631320754716985,68.22995283018867,22.16981132075472,8.487735849056603
辽宁省,39.849083130934,33.76740726429678,39.55448995363215,12.416924265842344,25.28033230293662,15.96676970633694,19.02541731066461
北京市,43.82725694444445,30.732936507936515,39.96562500000002,5.423194444444444,41.796354166666674,13.15972222222222,14.916736111111112
Gorno-Badakhshan,41.81875,0.7392857142857143,0.6075,0.1924999999999999,1.440625,4.625,41.81875
吉林省,27.76990815154995,23.63016237493848,25.497692307692343,7.616463834672792,12.954520665901248,11.088691159586682,21.282548794489085
Osh,38.33,0.4857142857142857,0.47,0.13,1.95,5.5,38.33
Naryn,38.57333333333333,1.1666666666666667,0.9266666666666666,0.2333333333333333,0.8166666666666665,4.25,38.57333333333333
Issyk Kul,36.29,1.0000000000000002,0.9516666666666668,0.23,0.7479166666666668,4.083333333333333,36.29
Almaty Region,32.02875,8.364285714285716,6.6275,3.0925,2.934375,5.875,32.02875
黑龙江省,26.68654362642558,15.369383899048511,16.626660368445926,4.155923476617857,7.382115021256501,7.559636277751535,24.33612423240439
Dornod,27.03,2.895238095238096,2.3266666666666667,1.78,0.7749999999999999,4.416666666666667,27.03
Primorsky Krai,26.24,19.714285714285715,17.71,5.85,8.3125,6.75,26.24
East Kazakhstan region,33.23833333333334,5.795238095238095,4.763333333333334,1.893333333333333,2.2375000000000003,4.666666666666667,33.23833333333334
Bayan Olgii,33.105,2.5571428571428574,1.95,1.08,0.9875,6.25,33.105
Zabaykalsky Krai,24.18,2.176190476190476,1.7866666666666664,2.1633333333333336,1.175,4.583333333333333,24.18
