province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
甘肃省,41.72236865249311,29.570199219944957,30.051338329764437,8.142714132762313,9.053323072805126,8.270877944325482,30.958932012847963
Uttarakhand,35.15,3.4714285714285715,2.645,0.365,2.0875,2.875,35.15
Himachal Pradesh,40.065,2.957142857142857,2.26,0.56,1.1749999999999998,2.75,40.065
山西省,52.575391254910095,50.45396940252221,50.71465991316936,16.39662807525328,32.562861794500705,26.03690303907381,23.90584659913169
山东省,62.97426602086446,56.15782414307007,58.48934426229512,12.138137108792844,48.26905737704921,21.9854694485842,23.56804023845008
宁夏回族自治区,53.78951541850223,50.41386878539963,50.91726872246698,13.91859030837005,24.401817180616742,15.37114537444934,23.305660792951542
河北省,78.80033233532932,78.60166167664671,66.57637724550901,11.658730538922146,45.597305389221546,26.27724550898204,17.379964071856286
新疆维吾尔自治区,42.62217811600159,26.07909933204053,25.5649067599068,2.047645002056765,4.409102221308107,6.0899149869738105,33.01852941176461
内蒙古自治区,45.418118213396816,42.23000464976351,37.32920830940061,15.067886272257365,12.450588742102212,9.880241240666283,24.09123875167529
天津市,80.2054245283019,79.95683962264154,62.64122641509434,11.483207547169814,70.8811320754717,27.867924528301888,7.768867924528303
辽宁省,83.51155884301168,83.17777268712739,67.75398763523954,17.622117465224107,54.32670015455954,25.40030911901082,20.90794435857806
北京市,84.79218750000001,84.79218750000001,68.5463888888889,5.589027777777776,50.88854166666668,26.98611111111111,10.330902777777778
Gorno-Badakhshan,42.38,1.1785714285714286,0.9025,0.1925,0.9625,3.625,42.38
吉林省,81.23724864687559,78.36088199114323,57.70673363949483,10.160413318025268,38.181681974741664,20.18254879448909,25.589070034443143
Osh,41.465,0.4285714285714285,0.37,0.06,0.6375,3.5000000000000004,41.465
Naryn,39.36666666666667,5.971428571428572,4.44,0.34,0.5750000000000001,3.25,39.36666666666667
Issyk Kul,38.005,5.076190476190477,4.3500000000000005,0.3183333333333333,0.6687499999999998,3.333333333333333,38.005
Almaty Region,40.715625,17.792410714285715,19.37125,3.3875,4.928125,6.3125,35.66625
黑龙江省,48.23370149807679,41.81651376611111,37.64334907888526,6.249617383089269,16.663155408597145,11.58951346244686,26.18557392536608
Dornod,23.772380952380956,19.590476190476192,15.15,5.640000000000001,1.6666666666666667,4.583333333333333,22.493333333333336
Primorsky Krai,33.34,11.27142857142857,10.75,2.03,3.175,5.75,33.34
East Kazakhstan region,37.27,20.01428571428572,15.769999999999998,2.2266666666666666,1.8125,4.166666666666667,37.27
Bayan Olgii,29.975,29.628571428571423,22.32,1.27,1.2875,3.5000000000000004,29.975
Zabaykalsky Krai,22.326666666666668,4.828571428571428,4.069999999999999,3.4766666666666666,2.733333333333333,4.333333333333333,22.326666666666668
