province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
吉林省,30.72538174512053,18.113170411677874,19.68269804822045,4.529322617680831,9.601607347876008,8.715843857634903,30.032749712973587
Osh,43.205,2.4,1.88,0.27,0.3875,3.75,43.205
Naryn,41.28833333333333,4.071428571428572,3.026666666666667,0.2666666666666666,0.325,3.4166666666666665,41.28833333333333
Issyk Kul,40.86083333333334,5.752380952380953,4.716666666666666,0.3433333333333333,0.5750000000000001,3.333333333333333,40.86083333333334
Almaty Region,37.60875,14.83214285714286,11.0925,1.9975,1.4375,5.9375,37.60875
黑龙江省,25.87476719076855,14.81425872191106,14.28490316485592,2.626206896551724,5.193894662257904,6.957250826641474,25.48611006140757
Dornod,30.45833333333333,8.585714285714287,6.303333333333334,1.1266666666666667,0.8791666666666668,4.583333333333333,30.45833333333333
Primorsky Krai,30.35,20.65714285714286,17.16,4.5,6.7875,6.75,30.35
East Kazakhstan region,33.39333333333334,4.109523809523809,3.026666666666667,2.686666666666667,0.7333333333333334,4.083333333333333,33.39333333333334
Bayan Olgii,37.88,6.285714285714287,5.41,1.62,0.65,4.0,37.88
Zabaykalsky Krai,27.703333333333333,5.361904761904763,4.276666666666666,1.91,0.9791666666666666,5.083333333333333,27.703333333333333
